iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
4,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Geoarchaeology & Sediment Analysis,,"Sediment Provenance Analysis (e.g., Grain Size Distribution analysis coupled with chemical markers)",Analyzing sediment composition at archaeological sites helps characterize the depositional environment and potential cultural impact on local geology.,L3-107: Chemometric and Spectroscopic Analysis,True,"[""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis""]"
4,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Geoarchaeology & Sediment Analysis,,"Time-Series Analysis (e.g., Change Point Detection)","Applying time-series methods to chronological data (e.g., artifact frequency or environmental proxies) can statistically pinpoint abrupt shifts (discontinuities) in cultural practices.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
4,expert,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,Geoarchaeology & Sediment Analysis,,Correspondence Analysis (CA),"CA can visualize the relationships between different material types (e.g., pottery styles, tool assemblages) and the contexts (sites/periods) in which they appear.",L3-020: Factor and Correspondence Analysis,True,"[""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis"", ""L3-020: Factor and Correspondence Analysis""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,Network Analysis,"This can map relationships between artifacts, sites, or cultural traits to visualize connections and breaks.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,Agent-Based Modeling (ABM),ABM allows simulating the behavior of individual cultural actors (agents) to see how local interactions lead to large-scale cultural change.,L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,"Topic Modeling (e.g., LDA)",This can statistically identify recurring themes or material characteristics across large corpora of archaeological descriptions or inventories.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,"Multivariate Statistical Analysis (e.g., PCA, Discriminant Analysis)",These methods can reduce the dimensionality of complex material assemblages to identify underlying patterns of similarity or difference between groups.,L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,Time-Series Analysis,This is useful for tracking the frequency or type of specific material traits over a chronological sequence to detect trends or sudden shifts.,L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
4,intermediate,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,some kind of simulation or agent-based modelling,Graph Databases/Theory,"This provides a robust framework for modeling complex, non-linear relationships between different material components or cultural practices.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,Network Analysis,"This method can map relationships between artifacts, sites, or cultural traits to visualize connections and breaks in material culture.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,"Topic Modeling (e.g., LDA)",This technique can automatically identify recurring themes or clusters of material characteristics across large datasets of descriptions or inventories.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,"Image Comparison/Feature Extraction (e.g., using CNNs)","Computer vision can quantify visual similarities or differences between artifact images (e.g., pottery styles, tool shapes) across time periods.",L3-207: Visual Pattern Recognition,True,"[""L3-207: Visual Pattern Recognition"", ""L3-207: Visual Pattern Recognition"", ""L3-207: Visual Pattern Recognition""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,Geospatial Analysis (GIS),Mapping the distribution of specific material types or cultural assemblages allows for the identification of spatial continuities or shifts in tradition.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,"Clustering Algorithms (e.g., K-means, DBSCAN)","These algorithms can group artifacts or sites based on shared measurable attributes (e.g., composition, typology) to reveal natural groupings or cultural affinities.",L3-025: Density-Based Clustering,True,"[""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering"", ""L3-025: Density-Based Clustering""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,Time Series Analysis,"If data is ordered chronologically, this method can detect trends, sudden changes, or cyclical patterns in the frequency or type of material culture.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
4,novice,How do I characterise and compare material cultures from different periods or traditions to identify continuities and discontinuities?,,,Text Mining/Natural Language Processing (NLP),"NLP can analyze written records (archaeological reports, inventories) to extract and compare standardized terminology used to describe material culture.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
5,expert,How do I integrate written historical sources and material data to reconstruct past events and geographical transformations?,Chronological Modelling & Dating,,"Bayesian Chronological Modeling (e.g., using OxCal or Bchron)","This allows for the probabilistic integration of multiple, potentially conflicting, dating evidence (radiocarbon, historical records) to constrain event timelines.",L3-144: Bayesian Chronological Modeling,True,"[""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling""]"
5,expert,How do I integrate written historical sources and material data to reconstruct past events and geographical transformations?,Chronological Modelling & Dating,,Bayesian Network Modeling,"This enables the formal representation of causal relationships between textual events and material changes, allowing for probabilistic inference across the integrated dataset.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
