iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,Dendrochronology,This technique matches tree-ring patterns in wooden artifacts to master chronologies to provide exact calendar year dates with zero uncertainty.,L3-241: Archaeological Dating and Analysis Methods,True,"[""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods""]"
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,Typological Seriation,This qualitative method arranges artifact types based on their perceived evolution from simple to complex forms to construct a relative sequence of site occupation.,L3-021: Multivariate Ordination and Seriation,True,"[""L3-021: Multivariate Ordination and Seriation"", ""L3-021: Multivariate Ordination and Seriation"", ""L3-021: Multivariate Ordination and Seriation""]"
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Contextual Bayesian Modelling (e.g., using the `bcpl` package in R)","This approach incorporates non-radiocarbon evidence, such as historical records or ceramic typologies, into a probabilistic framework to constrain and refine chronological models.",L3-158: Bayesian Statistical Inference,True,"[""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference"", ""L3-158: Bayesian Statistical Inference""]"
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Radiocarbon Calibration Curves (e.g., IntCal20)",This essential preprocessing step converts raw radiocarbon measurements into calendar years by accounting for historical fluctuations in atmospheric carbon-14 levels.,L3-153: Radiocarbon and Chronometric Dating,True,"[""L3-153: Radiocarbon and Chronometric Dating"", ""L3-153: Radiocarbon and Chronometric Dating"", ""L3-153: Radiocarbon and Chronometric Dating""]"
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Phasing Analysis (e.g., using the `phases` package in R)",This algorithmic method automatically identifies distinct occupation phases within a site by analyzing changes in artifact assemblage composition over time.,L3-073: Fourier and Spectral Analysis Methods,True,"[""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods""]"
3,intermediate,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,some kind of dating or chronological modelling,"Bayesian Phylogenetic Dating (e.g., BEAST)",This method applies evolutionary models to artifact typologies or genetic data to estimate divergence times and the rate of cultural change at a site.,L3-144: Bayesian Chronological Modeling,True,"[""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Bayesian Chronological Modeling,This method integrates radiocarbon dates with stratigraphic constraints to generate precise probability distributions for site occupation phases.,L3-144: Bayesian Chronological Modeling,True,"[""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling"", ""L3-144: Bayesian Chronological Modeling""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Spatial Point Pattern Analysis,This technique quantifies the non-random distribution of artifact scatters to infer activity areas and site boundaries without excavation.,L3-222: Spatial Autocorrelation and Geostatistics,True,"[""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics"", ""L3-222: Spatial Autocorrelation and Geostatistics""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Multivariate Statistical Classification,This approach groups artifacts by shared attributes to identify distinct functional zones or technological traditions within the assemblage.,L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Network Analysis,This method models social or trade connections between the site and surrounding regions by analyzing the provenance of exotic materials.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,D Photogrammetry and LiDAR,These technologies create high-resolution digital surface models to reveal subtle topographic features and architectural remains invisible to the naked eye.,L3-176: Imaging and Photogrammetric Analysis,True,"[""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis"", ""L3-176: Imaging and Photogrammetric Analysis""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Agent-Based Modeling,This simulation allows researchers to test hypotheses about how individual human behaviors could have led to the observed macro-scale patterns of site formation.,L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Machine Learning-Based Provenance Prediction,This algorithm compares artifact chemical signatures against known geological databases to automatically determine the origin of raw materials.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Sequence Analysis of Stratigraphic Units,This computational approach orders and dates sediment layers more accurately than traditional relative dating by analyzing micro-fossil sequences and geochemical profiles.,L3-145: Temporal Event and Sequence Analysis,False,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-232: Specialized Domain Analyses""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Quantitative Morphometrics,"This method uses geometric statistics to objectively measure and compare artifact shapes, revealing manufacturing techniques and functional adaptations.",L3-183: Geometric Morphometrics,True,"[""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics"", ""L3-183: Geometric Morphometrics""]"
3,novice,"How do I interpret the function, chronology, and overall significance of an archaeological site?",,,Temporal Dynamics Modeling,"This technique analyzes changes in artifact frequencies over time to identify shifts in site function, intensity of use, or cultural transitions.",L3-145: Temporal Event and Sequence Analysis,True,"[""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis"", ""L3-145: Temporal Event and Sequence Analysis""]"
4,expert,How do I systematically document and communicate the results of an excavation or surface survey?,Multivariate Analysis & Dimensionality Reduction,,Principal Component Analysis (PCA),This linear dimensionality reduction technique effectively compresses high-dimensional artifact attribute data into orthogonal principal components to reveal major patterns of variation and clustering among assemblages.,L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
