iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
3,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of statistical or quantitative analysis,Canonical Correspondence Analysis (CCA),This constrained ordination technique is specifically suited for analyzing the relationship between artefact composition and environmental or geological variables when data are unimodal.,L3-141: Constrained Multivariate Ordination,True,"[""L3-141: Constrained Multivariate Ordination"", ""L3-141: Constrained Multivariate Ordination"", ""L3-141: Constrained Multivariate Ordination""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,X-ray Fluorescence (XRF) Spectroscopy,This non-destructive technique quantifies elemental composition to identify raw material sources and trace provenance.,L3-118: Chemometric Spectroscopy Methods,True,"[""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),This highly sensitive method detects trace element impurities that serve as unique chemical fingerprints for geological provenance.,L3-121: Mass Spectrometry Data Analysis,True,"[""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Scanning Electron Microscopy with Energy Dispersive X-ray Spectroscopy (SEM-EDS),This imaging and spectroscopy combination reveals micro-scale manufacturing techniques such as tool marks and alloy distributions.,L3-005: Surface Characterization & Modeling,True,"[""L3-005: Surface Characterization & Modeling"", ""L3-005: Surface Characterization & Modeling"", ""L3-005: Surface Characterization & Modeling""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Neutron Activation Analysis (NAA),This nuclear method provides precise multi-elemental data for distinguishing between geologically similar artifact sources.,L3-118: Chemometric Spectroscopy Methods,True,"[""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Principal Component Analysis (PCA),This statistical dimensionality reduction technique clusters large spectroscopic datasets to visually separate artifacts by composition or origin.,L3-149: Principal Component Analysis,True,"[""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Hierarchical Cluster Analysis (HCA),This unsupervised learning algorithm groups artifacts based on physicochemical similarity to identify distinct production groups or trade networks.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Multivariate Regression,This predictive modeling approach correlates spectral data with known reference samples to estimate unknown artifact compositions.,L3-140: Advanced Multivariate Regression,True,"[""L3-140: Advanced Multivariate Regression"", ""L3-140: Advanced Multivariate Regression"", ""L3-140: Advanced Multivariate Regression""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Machine Learning Classification (e.g., Random Forest or SVM)",These algorithms automatically classify artifact types or origins by learning complex patterns from large databases of reference spectra.,L3-046: Tree-Based Ensemble Learning,True,"[""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Isotope Ratio Mass Spectrometry (IRMS),"This method measures stable isotope ratios (e.g., Strontium or Oxygen) to reconstruct the geographic origin of raw materials like obsidian or ceramics.",L3-121: Mass Spectrometry Data Analysis,True,"[""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis""]"
3,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Computational Tomography (CT),"This 3D imaging technique non-invasively visualizes internal manufacturing structures, voids, and inclusions without damaging the artifact.",L3-022: 3D Data Acquisition and Analysis,True,"[""L3-022: 3D Data Acquisition and Analysis"", ""L3-022: 3D Data Acquisition and Analysis"", ""L3-022: 3D Data Acquisition and Analysis""]"
4,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?", Temporal and Change Analysis,,Hierarchical Cluster Analysis,This method groups artifacts or sites based on similarity in typological attributes to reveal distinct social strata or economic zones within the community.,L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
4,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?", Temporal and Change Analysis,,Markov Chain Monte Carlo (MCMC) Simulation,"By modeling the probability of state transitions over time, this approach quantifies the stability or volatility of political structures inferred from sequential material assemblages.",L3-131: Monte Carlo and Stochastic Methods,True,"[""L3-131: Monte Carlo and Stochastic Methods"", ""L3-131: Monte Carlo and Stochastic Methods"", ""L3-131: Monte Carlo and Stochastic Methods""]"
4,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?", Temporal and Change Analysis,,Dynamic Bayesian Networks,"These networks infer directed causal relationships between changing material variables (e.g., tool types, trade goods) to reconstruct how economic dependencies evolved within the community.",L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
4,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?", Temporal and Change Analysis,,Principal Component Analysis (PCA) with Temporal Sliding Windows,Applying PCA to rolling time windows reduces high-dimensional artifact data into principal axes that highlight gradual shifts in social organization or resource allocation strategies.,L3-149: Principal Component Analysis,True,"[""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis""]"
4,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?", Temporal and Change Analysis,,"Change Point Detection Algorithms (e.g., Bayesian Change Point Models)","This technique automatically identifies specific moments in the stratigraphic record where statistical properties of the material assemblage shift abruptly, signaling potential political upheavals or economic reorganizations.",L3-048: Change Point Detection,True,"[""L3-048: Change Point Detection"", ""L3-048: Change Point Detection"", ""L3-048: Change Point Detection""]"
